,reviews,sentiment
1087,"Tone, pacing, character arcs, plot holes, emotional connect, logical depth,story, propagandas, Plot convenience, lazy writing.Overrated, overhyped cashgrab. (Plot holes can be justified but the emotions, how one feels about it cannot) Endgame forces us to constantly think outside the box about the writing part. Infinity war is an amazing film but how did they manage to get the first one so right and the second so wrong. It looks like they were just trying to copy DC for having a dark ending but even they give a symbol of hope when Superman dies.Shame, a decade of characters development wasted. ..1. Tony has finally moved on and retired having a family, overcoming his panic attacks and anxiety realizing that he doesn't have to save the world anymore, but there you go the writers decided killing the basic true sense of his arc, putting him at the spot to sacrifice himself again like he was going to in all previous films and giving a dark terrible ending hurting every kid who grew up watching him for a decade, they could have sent him to coma like in the comics at least. Then a deliberate attempt by the writers trying to convince all that it was okay to kill him with the Tony's speech. It felt like they had to do this for the sake of continuing with phase 4 in Mcu to make more money so he had to forcefully die because this is supposed to be ending for all.* also this film is lost in itself lacking emotional depth as it is satisfactory to know that he is alive in many other alternate timelines. Whoever accepts this ending has failed to understand this character because all believe he's selfish man turning into a legend. Yes, this time he had much to loose -a daughter but still he was always selfless when it came to saving world like every other superhero in world at any given moment and he always played the sacrifice game welcoming death because he is that legend indeed. 2. Thor was already ruined enough in Ragnarok but they managed to make him a fat joke. Thor rejects the throne in Dark World so he could learn more and protect Earth. But he accepts the throne in Ragnarok because he feels ready and he needs to, also now he's in his most powerful form to rule. But in this film he rejects the throne once again and gives it to Valkyrie. We have a Hulk who doesn't get enough importance not even a minute of solo fight after he got beaten by Thanos in IW. Then comes Captain Marvel who is said to be the most powerful but doesn't get a proper combat against Thanos and gets defeated within seconds. 3. People expected that Steve Rogers will die so they made him live, here he leaves his best friend Bucky without giving him a purpose after all the journey they've been through and letting him to still be a sidekick where he doesn't get to either retire nor be the next captain as he hands over the shield to Sam. Steve decides to go away to live in the past out of nowhere and does not accept his reality though peggy asked him to move on...he could have done that starting fresh in the present and also be a responsibile support system for future Avengers, retirement done wrong. 4. Thanos who is this guy? he's not our villian who we travelled with in IW. This is just a guy who is saying that he is going to enjoy killing people. The writers here are trying their best to make him look bad with new different ideology because the audience somewhat liked him in IW. He is there for the necessity of a big bad guy in the climax. 5. The final war had one of the greatest moment in cinematic history which is the entrance of all heroes that was fun to watch because it is the basic reason- final biggest superhero team up movie which audience waited to see. After the entrances this turned out to be the worst battle ever where it's all just action without any logic , unwanted humor and forced team up shots. This action flick concludes the ten years of storytelling with a War sequence..whole big battle episode is a disgrace to war scenes of great films where everyone in a war is supposed to be useful.-Being the so called biggest action 3-hour long comicbook event film, we come to a stage just after like 8 mins where everyone is useless without screen time and in the final setup the only one left to face against thanos is again the same Tony Stark who was willing to sacrifice himself for Nth time.-I wish to see the 14 billion ways of Doctor strange which writers failed to work on to make a better film but they chose this because whatever they make because of the hype it was destined to hit big to carry-on the franchise without stopping.A celebration turned into a tragedy.",0
1088, Russo bros missed the mark! ,1
1089, WORST OF MARVELS ,0
1090, Ending in an ending ,1
1091,"I really enjoyed the prequel to this waste of my life(Infinity wars), the GOTG crew humour etc made it a fabulous balance.This however had no soul, it drifted in and out of morose depression and self pity for the hopeless state everyone was in, this took up a good 2 hours. Then an idiotic and predictable battle and i cheered when i could finally get up and leave. I need to find that glove so i can get 3 hours of my life back. Waste of time.",0
1092,About as bad as it gets - even worse than Captain Marvel and I thought that was badsave your money give this a mess a miss,0
1093, high tech magic creatues with low tech lowlifes ,0
1094, what did i just watch ? ,0
1095, IT CAN'T BELONG MARVEL ,1
1096,"The movie unsuccessful attempted to get sensual but it was way from it ,it felt like a roller coaster with the sequence of action, too many things happening in a short segment that will throw you off from enjoying the movie , it is too long and that tells you something , too many characters , lol you will get lost, like wow this a way odd. If you decide to watch it avoid the 3D version. Honestly , it was way below my expectations .",0
1097," Excellent production, poor content ",0
1098,"I think I'm done with being a super hype fanboy of the MCU as well, but not for the same reasons as you. I'm not burnt out on superhero movies, I'm not walking off after a grand finale just for the sake of doing so and I'm not letting one character in Captain Marvel end my love for a franchise. Avengers Endgame is what essentially ruined the entire franchise of movies for me. You're probably thinking that I'm severely exaggerating, and to be honest you'd probably be right to think so, but having that lazily-written, poor finale of a movie be the culmination to which TWENTY ONE other movies have lead up to is just despicable in my eyes. I know that statement sounds very emotionally driven, and it is, but it's just part of my disappointment.You don't have to agree with me, you don't even have to read this if you don't want to or don't care, but I just really want to say why I disagree with Rotten Tomatoes' 95% and the over-3000 IMDb users who voted 10/10.After the heart-wrenching set up provided to us in Infinity War by none other than the same Russo Brothers who brought us this lame finale, I had high expectations...EXTREMELY high expectations. But after 21 other movies through ten years set up this movie, I almost feel entitled to those expectations and I stand by them. If you haven't been able to pick up on my blatantly negative tone towards the movie already, it didn't meet those expectations.Let's start with the elephant in the room, the time travel aspect. I'm going to be as outright and as honest as I can possibly be. That was pathetic and disrespectful to Infinity War, I felt personally offended by that story writing (or lack thereof). I get that Marvel movies are far from realistic, but generally, even with all the magical powers and very advanced technology, there is some sort of logical flow that these tend to follow (unlike Once Upon a Time hahaha) and most of the things that happen are explainable (ex. all the magic powers have some sort of understandable explanation/origin). That's a bold statement by me, I know, but I stand by it. Anyways, all that logic was thrown out of the window with time travel. I read a comment that said, ""Time traveling is RARELY done right; when I see time traveling shenanigans that is clearly for plot convenience"". That basically expresses my feelings about time travel, especially in this movie. It is so far from reality that it's almost comprehensible and thus it DOESN'T WORK! Yes, magical gauntlets and infinity stones are far from reality too, but those at least have some kind of constant consistency (well until this movie anyways --> Thanos destroys that which makes up and controls the universe without destroying the universe itself...that's possible?). There is no consistency or logic to time travel. This is what I think of directors saying when I see them using time travel: ""The characters couldn't beat the villain the first time around because they weren't strong enough, so let's just reverse everything and let them try again instead of thinking of a much more creative way of having them ultimately win."" And COME ON, if they're gonna use time travel, AT LEAST use the *Time Stone* instead of some alternate realm where you can apparently navigate both time and space (which Tony figured out in like 2 minutes and we never got a proper explanation on how he did it, because there is no feasible one) to when/wherever you want because your past is your future and your present is your past or whatever, and it is a different length of time than reality and what not. Also, when the Ancient One brought up different realities, I was pulling my hair...like really?Now that I dumped time travel, I want to talk about arguably the most bothersome part of all the movie, the treatment of our beloved characters. I'll discuss the worst ones.Thor: You've gotta be kidding me with this. Let's reflect on the old Thor. In Thor 1, we saw his willingness to sacrifice himself for the greater good. Very selfless and heroic of him (I loved Thor 1 by the way). In Thor 2, we didn't see much other than his power. In Thor 3, we saw his character development to discover his ""true self"" and his extreme perseverance. In Infinity War, he was TRULY a god through holding back a star, almost killing Thanos etc. Now let's get to the new Thor. A drunk depressed wimp. That's a disgraceful ruination of his character.Hulk: I'm kind of tired at this point so I'll keep this short a sweet. A character who was defined by his dual, Dr. Jeckel/Mr. Hyde-like personality (whose other half refused to come out in Infinity War) was turned into one big joke with BARELY an explanation. They took the point of Hulk and threw it out the window. And where's that Hulk-Thanos rematch at?Hawkeye: A man with a great heart (shown through his willingness to sacrifice his life in Age of Ultron) turned into a despicable murderer (and accomplished what by doing it?) because his family was murdered. I didn't like that.Nebula: Killed her past self but she still exists. Niceeeeeeee.Ant Man: Brought out of quantum realm by a convenient rat. Plot convenience really shines here.Props to you if you're still reading this by the way.Plot holes are another glaring issue for me as well. I have a few main ones I want to discuss.Thanos' power. Got wrecked by Thor with Stormbreaker in Infinity War when he HAD all the Infinity Stones and struggled in some other points in the movie, but quite flawlessly beat Thor with Stormbreaker and Mjolnir, Cap and a seemingly advanced Iron Man with nothing but a sword. That sword is more powerful that a 6-stone infinity gauntlet? And don't even try to tell me that in Infinity War Thanos didn't want to kill anyone. Even without killing them, he destroyed some people in the Battle of Wakanda and he was quite willing to kill Iron Man. Not to mention that he clearly tried to stop Thor but couldn't. Thanos had been evidently portrayed to do whatever he needs to do to get his way.Captain America holding Thor's hammer. That's fine. But how can he summon lightning with it? The hammer doesn't summon the lightning unless it's welder needs to be able to do so. Thor is the god of thunder, not him.Iron Man's gauntlet. Thanos had to go to a magical planet to get it specifically made for him, but Stark tech could do it all along? Thanos couldn've easily stolen Stark tech if that was the case and even so, did none of the other planets Thanos conquered have tech comparable to Stark tech? Also, the way Stark so quickly ""pick-pocketed"" (for lack of a better word) Thanos of those stones was super cheesy.Avengers building got bombed BADLY but somehow everyone lived.At this point my head is hurting so I just want to briefly mention the few points of the movie I loved to not seem like a hater. I'm not going in depth because there are an abundance of praises for this movie on the internet. -The last fight scene when everyone came back was beautiful (minus the plot holes) -I actually liked that Cap was worthy to hold the hammer, just not summon lightning -The emotional intensity of Tony getting saved in the beginning (although Captain Marvel's space taxi idea was a bit corny) -Cap passes on his legacy, but I'm devastated that it wasn't Bucky.If you're STILL reading, thanks for hearing me out. At least I still have Star Wars to look forward to. I'm a big Star Wars fan too. For me, Star Wars is not at all ruined by the new trilogy and I liked The Last Jedi. I have high hopes for The Rise of Skywalker and the entire new trilogy would be a success for me if this last episode is done right.And I didn't actually think this movie was a this bad of a star rating, I just want ot balance it out",0
